id_modalidade,descricao_modalidade,descricao_tipo,flg_tipo,isn_modalidade,descricao_justificativa
108,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DO MEDICAMENTO TOPIRAMATO 50MG E 100MG PARA ATENDER DEMANDAS JUDICIAIS.
109,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE MATERIAL DE CONSUMO, (LIMPEZA) PARA ATENDER AS NECESSIDADES DA FACULDADES DE FILOSOFIA DOM AURELIANO MATOS - FAFIDAM."
110,DISPENSA,CONTRATO,51,0,"CONTRATO QUE ENTRE SI CELEBRAM A SECRETARIA DA CULTURA ¿ SECULT/CE E GUSTAVO DIOGENES FURTADO LEITE, ABAIXO QUALIFICADOS, PARA O FIM QUE NELE SE DECLARA."
111,PREGÃO,CONTRATO,51,0,REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DO PRÉDIO DA FUNTELC
112,TOMADA DE PREÇO,CONTRATO,51,0,"SISTEMA DE DRENAGEM NA EEM MARIA ZENÓBIA RODRIGUES BRAGA, EM CUMBUCO, CAUCAIA - CE."
113,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,COMPRA DE CAFÉ PARA ATENDER AS NECESSIDADES DESTA SECRETARIA.
114,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NOS SERVIÇOS DE AGENCIAMENTO DE VIAGENS, COMPREENDENDO A COTAÇÃO, RESERVA, MARCAÇÃO, REMARCAÇÃO, EMISSÃO E CANCELAMENTO DE PASSAGENS AÉREAS, TERRESTRES, NACIONAIS E INTERNACIONAIS, BEM COMO A EMISSÃO DE SEGURO DE ASSISTÊNCIA EM VIAGEM INTERNACIONAL, VISANDO PRESTAÇÕES FUTURAS, PARA ATENDER AS NECESSIDADES DO FUNDO DE SEGURANÇA PÚBLICA E DEFESA SOCIAL"
115,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,RECURSO DESTINADO A AQUISIÇÃO DE MEDICAMENTO CONFORME ATA Nº 2023/15223 PARA HSJ.
116,CONCORRÊNCIA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"SEM JUSTIFICATIVA, DEVIDO AO CADASTRO SER DE DESPESA SEM INSTRUMENTO CONTRATUAL."
117,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,A AQUISIÇÃO DOS EQUIPAMENTOS É NECESSÁRIA PARA APOIO AO BOM ANDAMENTO DO PROJETO DE RECONHECIMENTO BIOMÉTRICO NAS DELEGACIAS.
118,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO MEDIANTE COTAÇÃO ELETRÔNICA VISANDO ATENDER AS DEMANDAS DO MAPP 346
119,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"MATERIAL DE CONSUMO (GUARDANAPO DE PAPEL), PARA ATENDER A DEMANDA DO GABINETE DO GOVERNADOR."
120,DEFINIDA POR ORGANISMO FINANCIADOR,CONTRATO,51,0,REF. CONSTRATAÇÃO DE CONSULTORIA ATRAVÉS DA OPERAÇÃO SWAP PARA ELABORAÇÃO DE TARIFAS E SUBSÍDIOS DO SETOR DE SANEAMENTO
121,PREGÃO,CONTRATO,51,0,"PARA A REALIZAÇÃO DE UM EVENTOS PARA O PROJETO PPSUS, A FUNDAÇÃO CEARENSE DE APOIO AO DESENVOLVIMENTO CIENTIFICO E TECNOLÓGICO - FUNCAP."
122,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"ATENDER AS NECESSIDES DESTE CONSELHO, NA IMPLANTAÇÃO DO SISTEMA DE PONTO ELETRÔNICO"
123,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL DE CONSUMO COLETOR DE ESCARRO
124,PREGÃO,CONTRATO,51,0,"CONSIDERANDO O PEDIDO DE COMPRA DE MATERIAL DE CONSUMO ATRAVÉS DA COMUNICAÇÃO INTERNA Nº 593/2018 - DIAFI PARA SUPRIR AS NECESSIDADES DESTA AUTARQUIA EM SUA SEDE NA CAPITAL DO ESTADO, E NAS REGIONAIS DA SEMACE LOCALIZADAS NO INTERIOR, A AQUISIÇÃO DE CAFÉ E AÇÚCAR VISA EVITAR PREJUÍZOS DECORRENTES DO DESABASTECIMENTO E ATENDER A DEMANDA DE CONSUMO DESTA SUPERINTENDÊNCIA DURANTE UM PERÍODO DE 12  (DOZE) MESES, TENDO EM VISTA QUE A ESTRUTURA DA SEMACE ESTÁ VOLTADA TAMBÉM PARA AS ROTINAS ADMINISTRATIVAS INTERNAS E ATENDIMENTO AO PÚBLICO EXTERNO E AINDA, QUE NÃO POSSUI ATUALMENTE TAL MATERIAL EM QUANTIDADE SUFICIENTE E NEM CONDIÇÕES DE PRODUZI-LO, FAZ-SE NECESSÁRIA A REFERIDA AQUISIÇÃO."
125,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL NECESSÁRIO À RECOMPOSIÇÃO DO ESTOQUE DO ALMOXARIFADO E ATENDER A DEMANDA INTERNA DO NUTEC.
126,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"CONTRATAÇÃO DO SERVIÇO DE EMISSÃO DE 04 CERTIFICADOS DIGITAIS PADRÃO PARA PESSOA FÍSICA E-CPF A3ICP-BRASIL DE SERVIÇO DE VALIDAÇÃO  PRESENCIAL DAS CERTIFICAÇÕES DIGITAIS, 04 DISPOSITIVOS DO TIPO TOKEN DE ARMAZENAMENTOS DE CERTIFICADO DIGITAL USB"
127,PREGÃO,CONTRATO,51,0,"A PRESENTE CONTRATAÇÃO SE FAZ NECESSÁRIA PARA FINS DE REALIZAÇÃO DOS SERVIÇOS DE MANUTENÇÃO NO ISOLAMENTO DA TORRE DE COMUNICAÇÃO DA SSPDS, LOCALIZADA EM CROATÁ/CE."
128,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,ATENDER AS NECESSIDADES DA PERÍCIA FORENSE DO ESTADO DO CEARÁ.
129,INEXIGIBILIDADE,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PERMITE AOS SERVIDORES FICAREM APTOS AOS PADRÕES EXIGIDOS EM ÂMBITO NACIONAL/INTERNACIONAL.
130,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"A PRESENTE AQUISIÇÃO É FEITA VISANDO SUPRIR AS NECESSIDADES DA SSPDS, DE FORMA A GARANTIR O PLENO FUNCIONAMENTO DE SUAS ATIVIDADES E MELHORES CONDIÇÕES DE TRABALHO DOS PROFISSIONAIS QUE NELA ATUAM"
131,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,ATENDER AS NECESSIDADES DA UNIDADE LACEN-CE
132,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE MEDICAMENTO CLORPROMAZINA 100MG, QUANT. 17.300"
133,INEXIGIBILIDADE,CONTRATO,51,0,"CONTRATO DE PRESTAÇÃO DE SERVIÇOS QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ, POR INTERMÉDIO DA SECRETARIA DA CULTURA ¿ SECULT/CE E CÉLIO RODRIGUES DE LIMA PONTES, PARA O FIM QUE NELE SE DECLARA."
134,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA ATENDER ÀS NECESSIDADES DA SECRETARIA DE JUSTIÇA E CIDADANIA - SEJUS.
135,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"A PRESENTE AQUISIÇÃO JUSTIFICA-SE EM VIRTUDE DA NECESSIDADE DE EQUIPAR O NOVO AMBULATÓRIO  DA ACADEMIA ESTADUAL DE SEGURANÇA PÚBLICA, O QUAL TEM POR FINALIDADE ATENDER AOS
SERVIDORES, DOCENTES E DISCENTES DESTE ÓRGÃO."
136,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,A PRESENTE AQUISIÇÃO É FEITA VISANDO A ESTRUTURAÇÃO E CONSEQUENTE MELHORIA DAS CONDIÇÕES DE TRABALHO DOS PROFISSIONAIS DE SEGURANÇA PÚBLICA DO ESTADO.
137,DISPENSA,CONTRATO,51,0,ATENDER AS NECESSIDADES DO GABINETE DO GOVERNADOR
138,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA A MELHORIA DA QUALIDADE DA EDUCAÇÃO
139,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DO MEDICAMENTO ERBITUX (CETUXIMABE) 5MG/ML 20ML E 100ML PARA ATENDER DEMANDAS JUDICIAIS.
140,PREGÃO,CONTRATO,51,0,AQUISIÇÃO DE ARCO CIRÚRGICO PARA O HOSPITAL REGIONAL DO VALE DO JAGUARIBE - HRVJ
141,DEFINIDA POR ORGANISMO FINANCIADOR,CONTRATO,51,0,"UM DOS MAIORES PROBLEMAS QUE O ESTADO DO CEARÁ ENFRENTA HOJE É O ALTO ÍNDICE DE JOVENS ENVOLVIDOS COM A VIOLÊNCIA E CRIMINALIDADE, E COMO CONSEQUÊNCIA DO COMETIMENTO DE INFRAÇÕES, O ENCAMINHAMENTO DESSES ADOLESCENTES A CENTROS EDUCACIONAIS PARA CUMPRIMENTO DE MEDIDAS SOCIOEDUCATIVAS. UMA VEZ SUBMETIDOS A ESSAS MEDIDAS SEUS DIREITOS E GARANTIAS DEVEM SER RESPEITADOS À LUZ DA CONSTITUIÇÃO, DO ECA E DO SINASE. ATUALMENTE HÁ A NECESSIDADE DE GERAR INFORMAÇÕES MAIS PRECISAS E CONFIÁVEIS NO QUE SE REFERE A EXECUÇÃO DAS MEDIDAS SOCIOEDUCATIVAS NO ESTADO DO CEARÁ.  O PROARES II, POR MEIO DO COMPONENTE PEE, FINANCIARÁ A REALIZAÇÃO DE PESQUISA QUALITATIVA E QUANTITATIVA, VISANDO ELUCIDAR OS MOTIVOS PELOS QUAIS ESSES JOVENS INGRESSAM NA CRIMINALIDADE E GERAR ÍNDICES QUE POSSAM SER COMPARADOS AO LONGO DO TEMPO, PERMITINDO ASSIM TRAÇAR UM HISTÓRICO DAS INFORMAÇÕES OBTIDAS."
142,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"NECESSIDADE DE ABASTECER AS UNIDADES PARA ATENDIMENTO AOS PACIENTES INTERNOS E EXTERNOS A
FIM DE REPOR O ESTOQUE, EVITANDO O DESABASTECIMENTO, BEM COMO A QUALIDADE DOS SERVIÇOS NAS
DIVERSAS ÁREAS QUE NECESSITAM DO SEU USO."
143,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE MEDICAMENTO PARA O ABASTECIMENTO DAS UNIDADES DA SESA. ( CLOMIPRAMINA, 75MG)"
344,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,ATENDER A DESPESA PREVISTA NO CONVÊNIO
144,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"A PRESENTE AQUISIÇÃO É FEITA VISANDO SUPRIR AS NECESSIDADES DA SECRETARIA DA SEGURANÇA PÚBLICA E DEFESA SOCIAL, DE FORMA DA GARANTIR O PLENO FUNCIONAMENTO DE SUAS ATIVIDADES."
145,DISPENSA,CONTRATO,51,0,"PARA ALCANÇAR OS OBJETIVOS ESTRATÉGICOS DEFINIDOS NO PLANO ESTADUAL DOS RECURSOS HÍDRICOS, A SRH ESTRUTUROU-SE COM QUADRO DE ATIVIDADES QUE VISA O APROVEITAMENTO DESSES RECURSOS. APESAR DOS ESFORÇOS DESPENDIDOS, AINDA FALTA MUITO A REALIZAR COM A COMPLEMENTAÇÃO DOS TRECHOS 4 E 5 DO EIXÃO E A MALHA DE AÇUDES ESTRATÉGICOS DE MÉDIO E GRANDE PORTE, ALÉM DE TODA ESTRUTURA DE ADUTORAS QUE COBRE PARTE DO ESTADO. COMO A SRH NÃO DISPÕE DE ESTRUTURA SUFICIENTE PARA DAR CONTINUIDADE A REALIZAÇÃO DESSES OBJETIVOS, VIMOS A NECESSIDADE DE REALIZAR UM CONTRATO DE GESTÃO, COM O OBJETIVO DE EXECUTAR ESSAS ATIVIDADES, PROMOVENDO A OFERTA, A GESTÃO E A PRESERVAÇÃO DOS RECURSOS HÍDRICOS DE FORMA PARTICIPATIVA E DESCENTRALIZADA, CONTRIBUINDO PARA O DESENVOLVIMENTO SUSTENTÁVEL DO ESTADO DO CEARÁ."
146,CARTA CONVITE,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"EM PROL DA MELHORIA DA QUALIDADE DA EDUCAÇÃO BÁSICA, SE FAZ NECESSÁRIO A CONTRATAÇÃO PARA SERVIÇOS GRÁFICOS E EDITORIAIS DA EEEP DE PACATUBA - CREDE 01"
147,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,PARA ATENDIMENTO DAS DEMANDAS DA ARCE.
148,DISPENSA,CONTRATO,51,0,"COMPRA DE APONTADOR DE LÁPIS, BORRACHA DE APAGAR, CANETA ESFEROGRÁFICA, CAIXA DE ARQUIVO, CLIPS, COLA, CD-ROM, FÓSFORO E PALITO DE MADEIRA PARA ATENDER A DEMANDA DESTA CASA CIVIL PELO PERÍODO DE 8 (OITO) MESES."
149,PREGÃO,CONTRATO,51,0,OS EQUIPAMENTOS DEVERÃO AUXILIAR O SERVIÇO DE INTELIGÊNCIA E A ATIVIDADE DE COMUNICAÇÃO DA CONTROLADORIA GERAL DE DISICIPLINA
150,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"VITAMINA, COMPLEXO B     ."
151,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,SUBSTITUIÇÃO DOS EQUIPAMENTOS ATUAIS
152,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE MATERIAL DE CONSUMO, CONFORME PREGÃO ELETRÔNICO 20190033, ATA DE REGISTRO DE PREÇO 2020/0641 E ORDEM DE COMPRA27994/2021."
153,DISPENSA,CONTRATO,51,0,FORNECER SERVIÇOS DE INTERNET PARA SDE ATRAVÉS DA ETICE
154,DISPENSA,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"A AQUISIÇÃO DO MATERIAL SERÁ PARA REPOR O ESTOQUE DO NOSSO ALMOXARIFADO COM A FINALIDADE DE ATENDER A NECESSIDADE DA DEMANDA DA ESCOLA DE SAÚDE PÚBLICA DO CEARÁ, DEVIDO O PROCESSO DE AQUISIÇÃO PELA SEPLAG ATRAVÉS DE PREGÃO ELETRÔNICO PARA ATA DE REGISTRO DE PREÇOS A EMPRESA VENCEDORA DO ITEM TER ENTRADO COM UM PEDIDO DE LIBERAÇÃO DE COMPROMISSO CONFORME DOCUMENTAÇÃO ANEXADA AO PROCESSO, FOI INFORMADO PARA AS UNIDADES COMPRAR ATRAVÉS DE COTAÇÃO ATE SAIR UMA NOVA ATA DE REGISTRO DE PREÇOS."
155,TOMADA DE PREÇO,CONTRATO,51,0,"CONSTRUÇÃO DE UMA DELEGACIA DE POLÍCIA CIVIL ""PADRÃO II"" COM NOVA FACHADA, NO MUNICÍPIO DE VÁRZEA ALEGRE-CE."
156,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"NA FORMA DO DECRETO ESTADUAL Nº 32.824/2018, AS CONTRATAÇÕES POR REGISTRO DE PREÇOS DEVEM SER ADOTADAS, PREFERENCIALMENTE: (I) QUANDO, PELAS CARACTERÍSTICAS DO BEM OU SERVIÇO, HOUVER NECESSIDADE DE CONTRATAÇÕES FREQUENTES; (II) QUANDO FOR CONVENIENTE A AQUISIÇÃO DE BENS OU MATERIAIS COM PREVISÃO DE ENTREGAS PARCELADAS OU CONTRATAÇÃO DE SERVIÇOS REMUNERADOS POR UNIDADE DE MEDIDA OU EM REGIME DE TAREFA; (III) QUANDO FOR CONVENIENTE A AQUISIÇÃO DE BENS OU MATERIAIS OU A CONTRATAÇÃO DE SERVIÇOS PARA ATENDIMENTO A MAIS DE UM ÓRGÃO OU ENTIDADE, OU A PROGRAMAS DE GOVERNO; OU (IV) QUANDO, PELA NATUREZA DO OBJETO, NÃO FOR POSSÍVEL DEFINIR PREVIAMENTE O QUANTITATIVO A SER DEMANDADO PELA ADMINISTRAÇÃO.
POR OUTRO LADO, A LICITAÇÃO POR MEIO DESSA SISTEMÁTICA VISA A MAIOR CELERIDADE, O MELHOR APROVEITAMENTO DOS RECURSOS DISPONÍVEIS NO MERCADO E A AMPLIAÇÃO DA COMPETITIVIDADE,
ESTABELECENDO A DIVISÃO DO OBJETO EM ITENS QUANDO SE COMPROVAREM TÉCNICA E ECONOMICAMENTE VIÁVEIS.
NO CASO EM TELA, FAZ-SE NECESSÁRIA A CONTINUIDADE DAS AQUISIÇÕES DOS ITENS RELACIONADOS AO OBJETO DO REGISTRO DE PREÇOS, NOTADAMENTE POR SE TRATAR DE SUBSTITUIÇÃO DA ATA Nº 10/2016, CUJA VIGÊNCIA EXPIROU EM 09/11/2017, RAZÃO PELA QUAL REALIZOU-SE O PLANEJAMENTO Nº 2018/0003 - LICITAWEB, VISANDO FUTURAS E EVENTUAIS AQUISIÇÕES DE MATERIAL DE CONSUMO - EXPEDIENTE (PASTAS), PELOS ÓRGÃOS/ENTIDADES DA ADMINISTRAÇÃO PÚBLICA ESTADUAL.
POR FIM, CONSIDERANDO AS CARACTERÍSTICAS DESSA SISTEMÁTICA DE CONTRATAÇÃO E A NECESSIDADE DE IMPLEMENTAÇÃO DO REGISTRO DE PREÇOS PARA CONTINUIDADE DAS AQUISIÇÕES PELOS ÓRGÃOS/ENTIDADES, ENCONTRAM-SE PRESENTES OS REQUISITOS DE OPORTUNIDADE, CONVENIÊNCIA E RELEVÂNCIA PARA O INTERESSE
PÚBLICO."
157,PREGÃO,CONTRATO,51,0,"PROCEDENTE DO TERMO DE ADESÃO A ATA REGISTRO DE PREÇO EXTERNO (CARONA) DO ESTADO DO RIO GRANDE DO NORTE (NATAL), UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE, MINISTÉRIO DA EDUCAÇÃO, CUJO O OBJETO É AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR PARA O HGCC"
158,PREGÃO,CONTRATO,51,0,"COM A NOVA SEDE DA SEDET, TOTRNA-SE NECESSÁRIO UM ESPAÇO ACOLHEDOR, MODERNO, CONFORTÁVEL, TECNOLÓGICO E INTERATIVO PARA INTRODUZIR INFORMAÇÕES SOBRE OS POTENCIAIS ECONÔMICOS E DE INVESTIMENTOS DO CEARÁ A EMPRESÁRIOS E INVESTIDORES, PRINCIPALMENTE ENQUANTO ESPERAM POR UMA REUNIÃO."
159,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"RECURSO DESTINADO AQUISIÇÃO DE MATERIAL DE CONSUMO (PNEUS RAIO 16), REFERENTE ATA DO RP 2021/26828 PARA OS VEÍCULOS DO HSJ"
160,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,RECURSO DESTINADO A AQUISIÇÃO DE MEDICAMENTO CONFORME ATA Nº 2020/11272 PARA HSJ
161,DISPENSA,CONTRATO,51,0,"PARA CONTRAÇÃO DE SERVIÇOS DE ALIMENTAÇÃO PARA FORNECIMENTO DE REFEIÇÕES DESTINADAS AOS 3.715 ALUNOS DAS ESCOLAS ESTADUAIS DE EDUCAÇÃO PROFISSIONAL - EEEP: JÚLIA GIFFONI, JOSÉ BARCELOS, JUAREZ TÁVORA, MARIA DOLORES ALCÂNTARA, SANTA RITA, ELZA MARIA PORTO COSTA LIMA, LOCALIZADAS NOS MUNICÍPIOS DE FORTALEZA, HORIZONTE, MARANGUAPE E ARACATI, NECESSÁRIO SE FAZ A CELEBRAÇÃO DESTE CONTRATO."
162,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE FIO DE SUTURA 4-0 PARA O IPC
163,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,KIT PUNÇÃO E OUTROS              .
164,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE COPO DESCARTAVEL EMBALAGEM 150 ML. VALOR UNT 4,49 QNT:200 VALOR TOTAL R$ 898,00 REFERENTE A ATA 2022/03234. FORNECEDOR: COMÉRCIO DE MATERIAIS DE LIMPEZA LTDA"
165,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"ATENDER AS NECESSIDADES DA CEDEC COM INTUITO DE MELHORAR AS ATIVIDADES DE FISCALIZAÇÃO, MINIMIZAÇÃO E RESPOSTA NOS CENÁRIOS DE EMERGÊNCIA NO ESTADO"
166,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE MATERIAL DE CONSUMO, CONFORME PREGÃO ELETRÔNICO 20210006, ATA DE REGISTRO DE PREÇO 2021/10967 E ORDEM DE COMPRA 36848/2021."
167,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,SONDA DE FOLEY      .
168,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE ATRAVÉS DE ATA DE REGISTRO DE PREÇO (PAPEL A4)
169,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,KIT CIRURGICO STERIL
170,CONCORRÊNCIA,CONTRATO,51,0,"COMPRA BANHO MARIA, CENTRAL DE INCLUSÃO, DISPENSADOR DE PARAFINA E MICRÓTOMO PARA O HOSPITAL REGIONAL DO NORTE."
171,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS                     .
172,PREGÃO,CONTRATO,51,0,"REABASTECIMENTO REGULAR DE MATERIAL INDISPENSÁVEL A CONTINUAÇÃO DOS SERVIÇOS. MATERIAL NECESSÁRIO, A FIM DE EVITAR DESABASTECIMENTO PARA QUE NÃO HAJA DESCONTINUIDADE DA ROTINA DAS UNIDADES HOSPITALARES."
173,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,SUPRIR AS NECESSIDADES PARA A CENTRAL DE TRANSPLANTE DO ESTADO.
174,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DO MEDICAMENTO KEYTRUDA (PEMBROLIZUMABE) 100MG/4ML PARA ATENDER DEMANDAS JUDICIAIS.
175,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DO MEDICAMENTO TRISENOX (TRIÓXIDO DE ARSÊNIO) 1MG/ML PARA ATENDER DEMANDAS JUDICIAIS.
176,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL DE CONSUMO - LIMPEZA (PANO DE CHÃO) PARA SECULT E SEUS EQUIPAMENTOS CULTURAIS PARA O PERÍODO DE 06 (SEIS MESES)
177,PREGÃO,CONTRATO,51,0,"ATENDER AS NECESSIDADES DE AMPLIAÇÃO E MODERNIZAÇÃO DO AMBIENTE DE REDES DA SEDE ADMINISTRATIVA DESTA SEAS, COM INTUITO DE PROVER ESTABILIDADE, GERENCIAMENTO, PERFORMANCE E CONFIABILIDADE DO SEU AMBIENTE COMPUTACIONAL, INCLUINDO A INSTALAÇÃO, SUPORTE TÉCNICO, A ATUALIZAÇÃO DE VERSÕES E TRANSFERÊNCIA DE TECNOLOGIA DA SOLUÇÃO."
178,DISPENSA,CONTRATO,51,0,MELHORIA DA QUALIDADE DE ENSIIO
179,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,"AQUISIÇÃO DE ALMOTOLIAS DE 250ML, PARA ATENDER AS BASES DESCENTRALIZADAS DO SAMU 192 CEARÁ..."
180,PREGÃO,CONTRATO,51,0,PARA SUPRIR AS NECESSIDADES DA DEMANDA DE USUÁRIOS DO CENTRO DE REFERENCIA SOBRE DROGAS-CRD DO JUAZEIRO DO NORTE EQUIPAMENTO DESTA SECRETARIA
181,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,NECESSIDADE DE AQUISIÇÃO DE MATERIAIS DE CONSUMO (LIMPEZA) PARA O CMCB.
182,PREGÃO,CONTRATO,51,0,"AQUISIÇÃO DE MONITORES DE TV 32"" PARA OS NÚCLEOS INTEGRADOS DE ATENÇÃO BIOPSICOSSOCIAL DESTINADOS AOS PROFISSIONAIS DE SEGURANÇA PÚBLICA."
183,PREGÃO,CONTRATO,51,0,MATERIAL DE LABORATÓRIO
184,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,SEM JUSTIFICATIVA POR TRATAR-SE DE DESPESA SEM INSTRUMENTO CONTRATUAL.
185,INEXIGIBILIDADE,CONTRATO,51,0,"CONTRATO QUE ENTRE SI CELEBRAM A SECRETARIA DA CULTURA ¿ SECULT/CE E ALAN GEORGE FÉLIX MENDONÇA 89378628320 (NOME DE FANTASIA: RADIADORA), ABAIXO QUALIFICADOS, PARA O FIM QUE NELE SE DECLARA."
186,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL DE CONSUMO ATRAVÉS DE ATA DE REGISTRO DE PREÇO (PAPEL OFICIO E ALCALINO)
187,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,ACIDO TRANEXAMICO      .
188,PREGÃO,CONTRATO,51,0,FORNECIMENTO DE GENEROS ALIMENTICIOS NÃO-PERECÍVEIS PARA ATENDER AS NECESSIDADES DA ESCOLA DE VIDA SABOR E ARTE.
189,PREGÃO,CONTRATO,51,0,"CONTRATUALIZAÇÃO DA ATA DE REGISTRO DE PREÇOS Nº 221/2017 AO PREGÃO ELETRÔNICO Nº 82/2017, CUJO OBJETO É A AQUISIÇÃO DE MATERIAL MÉDICO PARA ATENDER AS UNIDADES DA SESA."
190,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE EXAME ESPECIALIZADO (EXOMA COMPLETO) PARA ATENDER DEMANDA JUDICIAL.
191,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,SACCHAROMYCES BOULARDII
192,PREGÃO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,AQUISIÇÃO DE MATERIAL MEDICO HOSPITALAR PARA ATENDER AS UNIDADES DA REDE SESA
193,PREGÃO ELETRÔNICO,DESPESA.SEM.INSTRUMENTO.CONTRATUAL,52,0,REABASTECIMENTO REGULAR DE MATERIAL INDISPENSÁVEL À CONTINUAÇÃO DOS SERVIÇOS. MATERIAL NECESSÁRIO A FIM DE EVITAR DESABASTECIMENTO PARA QUE NÃO HAJA DESCONTINUIDADE DA ROTINA DAS UNIDADES HOSPITALARES.
194,PREGÃO,CONTRATO,51,0,"AQUISIÇÃO DE 50 (CINQUENTA) PASTAS AZ, PARA ATENDER A DEMANDA DESTA CASA CIVIL."
